ADAM17,BRCA1,LGALS3,LTA,MAPK14,MCAM,CIITA,MIF,MMP9,MNDA,MSH2,C1QA,MYC,NAB2,NBEA,NEDD4L,NEDD9,NFATC1,NFKB1,NME4,NRAS,NUCKS1,FAM210B,NUDT4,PBX1,PDE3B,PDGFA,PLA2G7,PLAUR,PLEK2,PLXDC2,PTEN,NLRC4,PTGS2,PTPRC,PTPRK,RBM5,RHOC,DENND2D,S100A4,S100A6,SCN3A,SERPINA1,CASP1,SERPINE1,SIAH2,SLC4A1,SOCS1,SPARC,SOCS3,ST14,TGFB1,THBS1,TIMP1,CASP3,TLK2,TLR2,TLR4,TLR9,TMOD1,TNF,TNFRSF13B,TNFRSF1A,TNFRSF1B,CD40LG,FASLG,TNS1,TP53,TSPAN5,TXNRD1,UBE2C,VEGFA,XK,ZBTB10,CCND1,CCR3,ALOX5,CCR5,CCR7,CCR9,CD19,CD28,CD4,CD40,CD80,CD86,CD8A,ANLN,CDC25A,CDH1,CDK2,CDKN1A,CDKN1B,CDKN2A,CDKN2D,CHPT1,CNKSR2,APAF1,CSF2,CTLA4,CTSD,CXCL1,CXCL10,CXCR3,DLC1,DPP4,E2F1,AXIN2,EGR1,ELANE,ERBB2,F5,FCGR2B,FOS,FOXP3,FYN,GADD45A,GLRX5,BAD,GYPA,GYPB,GZMA,GZMB,HLA-DRA,HMGA1,HMGB1,HMOX1,HOXA10,HSPA1A,BAX,ICAM1,ICOS,IFI16,IFNG,IGF2BP2,IL10,IL12B,IL15,IL18,BLVRB,IL18BP,IL1B,IL1R1,IL1R2,IL1RN,IL2,IL23A,IL2RA,IL32,IL5,BPGM,IL6,IL7R,CXCL8,INPP4B,IRAK3,IRF1,ITGA4,ITGAL,LCK,response
0.003095254,0.004310333,0.007846852,0,0.017471556,0.001496466,0.001733086,0.031508915,0.001963312,0.000147088,0.008428811,0.005704476,0.005224839,0.001144732,0.001944126,0.011651967,0.001304611,0.001592393,0.003267923,0.024218441,0.001995287,0.045667781,0.005276001,0.021231905,0.004297542,0.004924267,0.000447661,0.001950521,0.000927297,0.000390104,0.001151127,0.115643536,0.000255806,0.000562773,0.03384954,0.000882531,0.031035673,0.008089867,0.001004039,0.000888926,0.003274318,8.31E-05,7.03E-05,0.001400538,0.001995287,0.000792999,0,1.92E-05,0.029750248,0.000134298,0.000287782,0.003683608,0.003760349,0.030281045,0.003824301,0.012336248,0.000581959,0.0031656,6.40E-06,1.28E-05,8.31E-05,0,0.012227531,0.000179064,1.28E-05,6.40E-05,0.007917198,0.014305955,0,0.010424098,0.034565797,0.003843486,0.000390104,0.014849543,0.004802759,0,0.00083137,0.000511612,0.000217435,0,0,0.000268596,0.000153484,0.001605183,0.000396499,0.000486032,0.00063312,0.018987207,0.001867384,0.00736082,0.024921908,0.002455738,0.007693368,0.006158532,0.000230225,0.032967009,0.000179064,0.004233591,0,0,0.009509591,0.000191855,0.000594749,1.28E-05,0.01746516,0.000281387,0.000473241,0.000236621,0.030434529,0,0.004156849,0.000326153,0.000454056,0.011236282,0.000243016,0.005423089,0.000505217,0.001867384,0.001099966,0,0,0.00149007,0.000134298,0.006037024,0.072169292,0.020036012,0.00125345,0.003581285,0.003869067,0.003594076,0.002410972,2.56E-05,0.025145738,5.76E-05,0.0098933,0.000204645,0,0.000217435,0.000428475,0.001560417,0.001061595,0.00064591,0.00988051,1.92E-05,8.31E-05,0,0,0.00063312,0.000492427,0.000115113,0.001195893,0.000249411,0.000677886,0.000690676,0.015322785,0.000402895,0.000300572,0.002577246,0.002788286,0.000127903,1
0.001788901,0.0016279,0.057186685,5.37E-05,0.004651142,0.005751316,0.006153819,0.018810292,0.006511599,0.000554559,0.003291577,0.006292458,0.004275473,0.001694983,0.000286224,0.019847854,0.00117173,0.00166815,0.002186931,0.004355973,0.000769227,0.008716419,0.002768324,0.014937321,0.000505364,0.002034875,0.001516093,0.000518781,0.004235223,0.000286224,0.003260272,0.023103653,0.000322002,0.000116279,0.006864907,0.000769227,0.008385472,0.013050031,0.000491948,0.008184221,0.184225473,0.000237029,0.00071556,0.002079597,0.005071534,0.000223613,0,3.13E-05,0.032956024,0.000120751,0.001918596,0.005420369,0.001833623,0.037231497,0.001198564,0.004731643,0.001109118,0.001194091,8.94E-06,6.71E-05,0.000165473,0,0.012495472,0.000688727,7.16E-05,9.39E-05,0.015353241,0.003457051,0.000389086,0.01181569,0.01437829,0.006797823,8.50E-05,0.002866713,0.074628468,0,0.001042035,0.000541142,0.000134168,0,1.79E-05,0.000550087,0.000943645,0.000657421,0.000259391,0.000590337,0.000796061,0.006878323,0.000733449,0.003291577,0.027298626,0.006287986,0.002008041,0.00017889,0.00135062,0.019414046,8.50E-05,0.003787997,1.34E-05,0.000505364,0.022942652,0.000143112,0.00103309,8.94E-05,0.01509385,0.000849728,0.000491948,0.000322002,0.005026811,8.05E-05,0.003143993,0.000514309,0.003045604,0.002535767,0.000286224,0.010679738,0.000889978,0.001144896,0.000733449,2.24E-05,1.79E-05,0.000889978,0.000228085,0.038501617,0.039673347,0.016010662,0.0016279,0.003394439,0.005670815,0.005482981,0.003009826,0.000183362,0.024431912,0.000107334,0.002084069,0.000263863,8.94E-06,0.000228085,0.001216453,0.002271904,0.000742394,0.000420392,0.006954352,0.000362252,0.001377454,4.47E-06,2.24E-05,0.000733449,0.002638629,4.47E-06,0.001006257,9.84E-05,0.006024123,0.000415919,0.003085854,0.002151153,0.001453482,0.004579586,0.003161882,0.000366725,0
0.004221906,0.002003798,0.031573211,0.000133944,0.00685256,0.060920277,0.005095219,0.020694303,0.001229603,0.000466124,0.007074907,0.005274703,0.006817735,0.000918854,0.00209488,0.015692845,0.003603086,0.001084944,0.004074568,0.005494371,0.001012614,0.023445506,0.001291217,0.012531773,0.000763479,0.003954018,0.002127026,0.002025229,0.001291217,0.000208952,0.003193218,0.056186706,0.000270566,5.89E-05,0.015955374,0.001912716,0.02736202,0.01177901,0.001245676,0.034364597,0.02931492,7.77E-05,0.001275144,0.006268565,0.000675076,0.00026253,0,2.95E-05,0.077679313,0.000109834,0.000273245,0.001454629,0.002322584,0.023351746,0.002464564,0.010562801,0.000407189,0.001103696,2.41E-05,0.000683113,0.000353611,8.04E-06,0.016756358,0.00109566,0.000308071,0.000200916,0.018974466,0.003943303,0.000316107,0.024648321,0.002191319,0.008599186,2.14E-05,0.010260088,0.006796304,0,0.001055476,0.000455409,0.000267887,2.14E-05,0.000163411,0.001055476,0.001122448,0.001216209,0.000115192,0.000541133,0.002266328,0.002365446,0.000203594,0.00459159,0.042647676,0.001709122,0.004671957,0.000225025,0.000147338,0.006038182,0.000107155,0.002041302,4.02E-05,0.000160732,0.026357443,0.000179485,0.001660902,0.000144659,0.013739945,0.000519702,0.000115192,0.000495592,0.005714039,5.36E-06,0.002362767,0.000308071,0.001907358,0.005352391,0.00014198,0.01292021,0.001307291,0.001318006,0.00045273,0,4.82E-05,0.002577077,0.001176026,0.044654153,0.021827467,0.018478874,0.000910817,0.000391116,0.011412004,0.002405629,0.006048898,9.38E-05,0.034029738,5.89E-05,0.014409664,0.000208952,0,0.000249135,0.000310749,0.001717158,0.00145195,0.000163411,0.005630993,0.000208952,7.77E-05,2.95E-05,6.43E-05,0.000160732,0.005689929,6.16E-05,0.001623398,0.000310749,0.012076365,0.000688471,0.00383079,0.000367006,0.003495931,0.002001119,0.012735368,0.000862597,1
0.004070047,0.005123769,0.030974362,2.90E-05,0.008589103,0.000970438,0.006532353,0.076805845,0.001517215,0.000579366,0.005207053,0.015070762,0.012760539,0.001401342,0.010758105,0.032162063,0.002006055,0.003048914,0.002523864,0.013723735,0.001596878,0.031919453,0.00303443,0.021740714,0.000340378,0.001024754,0.000543156,0.000535914,0.000582987,0.000264336,0.003642765,0.024956196,0.00038383,4.71E-05,0.005004275,0.003396534,0.033433047,0.020491456,0.000409177,0.02172623,0.037213411,1.09E-05,0.00097768,0.002969251,0.001216669,0.000412798,3.62E-06,3.98E-05,0.057172575,5.79E-05,0.000333136,0.004414046,0.002281254,0.03933534,0.002295738,0.010214949,0.000916123,0.001738098,7.24E-06,0.000275199,6.52E-05,0,0.009461773,0.000619198,0,1.09E-05,0.003190135,0.008248725,0.001386858,0.018496264,0.012811234,0.012087026,8.69E-05,0.013586136,0.01363683,1.09E-05,0.00104648,0.000148463,4.71E-05,2.53E-05,5.79E-05,9.78E-05,0.00111528,0.000854565,0.000101389,0.000945091,0.000937849,0.012025468,0.002176244,0.000249852,0.013651315,0.008574619,0.004366972,0.004750802,0.000253473,0.007962663,0.000800249,0.002176244,0,0.000112252,0.038321449,5.07E-05,0.001955361,4.71E-05,0.010131665,9.41E-05,0.000840081,0.000430904,0.003715185,0,0.002701295,0.000130357,0.000771281,0.016903007,6.52E-05,0.006449069,0.001053722,0.001198564,0.000601092,0,0,0.000372967,0.000430904,0.042681179,0.024413041,0.023884369,0.001607741,0.000745934,0.006908941,0.004414046,0.007271045,5.79E-05,0.026321328,8.69E-05,0.008875165,0.000133978,0,0.000181052,0.000601092,0.001850351,0.000546777,0.000340378,0.00108269,3.26E-05,0.000130357,2.53E-05,2.53E-05,0.000170189,0.00153532,2.17E-05,0.000995786,4.71E-05,0.001517215,0.000137599,0.020321267,0.000246231,0.003284282,0.002216075,0.003646386,0.000228125,1
0.000518805,0.004621274,0.02224821,0,0.001318334,0.001860236,0.014659798,0.016587549,0.00092923,0.000696478,0.001238381,0.019270411,0.002915614,0.00226,0.000396211,0.008311542,0.002377264,0.001215283,0.001179749,0.002684639,0.000309151,0.021148415,0.000412201,0.007106919,0,0.000227421,0.000302044,2.13E-05,0.001909985,0.000421085,0.001464025,0.006270079,9.77E-05,0,0.00542791,9.42E-05,0.02167255,0.006124388,0.001275692,0.001289906,0.030991498,8.88E-06,0.003098617,0.0045964,0.000408648,0.000188333,0,0.000515252,0.037810587,0.000319811,0.000149245,0.001695,0.00132544,0.007337894,0.000868821,0.001663019,0.000811966,0.000609418,0,0.000378443,0.000339355,0,0.003469953,0.001641698,0,0.000278947,0.002327516,0.001414277,0.000161682,0.002761038,0.002981353,0.0045964,0,0.000806635,0.347256508,5.33E-06,0.001446258,0.000355346,1.07E-05,1.60E-05,0.001599057,0.000849277,0.002503412,0.000506368,0.00018478,0.000339355,0.002723727,0.005132972,0.000216761,0.023804626,0.070529066,0.003150142,0.001828255,0.00544923,6.93E-05,0.001785613,0.000106604,0.000872374,0,0.000508145,0.009640536,0.01040453,0.002720173,0.000167013,0.001705661,0.000229198,0.000596981,0.000536572,0.000648506,0,0.005276887,0.000149245,0.001391179,0.003601431,0.000183003,0.003272736,0.001028727,0.001378742,0.000225645,0,0,0.002705959,0.000838616,0.057445228,0.0108878,0.020951198,0.001161981,1.78E-05,0.008464341,0.004523554,0.01735865,5.15E-05,0.018874201,0.000490377,0.003560567,3.02E-05,1.07E-05,2.84E-05,0.000511698,0.001382296,0.000771101,0.000286053,0.000378443,0.00027184,0.000145692,0,1.60E-05,7.82E-05,0.019355694,0,0.000325142,1.78E-05,0.000259403,0.000524135,0.002595802,0,0.004267705,0.002396808,0.006852847,0.00327629,1
0.001481831,0.002387587,0.040186426,0.000124932,0.005000746,0.007764864,0.015557491,0.013549905,0.000272421,0.000990779,0.002581926,0.035593444,0.003713254,0.000694066,0.000395618,0.001318726,0.001315255,0.000801646,0.002413615,0.004436817,0.000701007,0.030797447,0.001681375,0.013424973,0.000546577,0.008679296,0.0018948,0.000197809,0.001395073,7.81E-05,0.004860198,0.010037931,0.000279362,0.000235982,0.016091922,0.000707947,0.0241535,0.008951717,0.000603837,0.007417831,0.031727496,6.94E-06,0.002951516,0.008165687,0.000919638,0.000348768,2.08E-05,5.55E-05,0.051825914,0.000183928,0.000317535,0.002920283,0.002954986,0.033013253,0.00115215,0.006076549,0.00089708,0.002273066,1.56E-05,0.001271876,9.37E-05,1.21E-05,0.008408611,0.001667494,2.26E-05,0.000126667,0.006001936,0.002765853,0.000163106,0.006982305,0.002675625,0.007676371,1.04E-05,0.005533442,0.027387848,8.68E-06,0.000872788,0.00057781,4.51E-05,5.21E-06,3.47E-05,0.000558723,0.002333797,0.001068862,0.000253334,0.00236156,0.003482477,0.005894356,0.000289773,0.027275062,0.02195331,0.003439097,0.003511974,0.00010758,0.000183928,0.00314759,8.33E-05,0.002113431,0,0.000612513,0.022359339,0.000742651,0.003303755,4.86E-05,0.007969614,7.11E-05,0.000237718,0.000150959,0.00556641,0,0.002571515,6.42E-05,0.006551984,0.029166392,6.25E-05,0.00446111,0.000933519,0.001112241,0.000491052,0,0,0.001596352,0.000810322,0.122400289,0.022461714,0.011330629,0.003119827,0.000175252,0.090589505,0.003190969,0.008285414,0.000135343,0.037918565,0.000138813,0.001551238,0.000371325,3.47E-06,0.000201279,0.001353429,0.001478361,0.001372516,0.000239453,0.001893065,8.68E-05,0.000496257,0,2.08E-05,0.00105498,0.004006496,1.39E-05,0.001157355,0.00036612,0.000718358,0.000650687,0.008568246,0.00026548,0.004242479,0.002944575,0.008285414,0.000480641,0
0.001781705,0.001247193,0.005144989,6.59E-05,0.002996811,0.003647006,0.007311745,0.011464553,0.008940612,0.001278437,0.001379766,0.011821738,0.002224176,0.000613042,0.000516779,0.002569539,0.000824144,0.000531134,0.002028273,0.002771353,0.000521845,0.015445101,0.000239812,0.00572341,0.000394339,0.000372385,0.002388836,0.000672995,0.005199032,0.000936451,0.005102769,0.010134607,0.000240657,0.000217013,0.007489916,0.001161908,0.010163317,0.023565791,0.000538734,0.007675686,0.023918754,2.45E-05,0.003309242,0.002914903,0.024650858,0.000508335,5.91E-06,7.18E-05,0.148774888,0.000170571,0.000973605,0.00442133,0.008719376,0.259558931,0.000765035,0.002767131,0.00062993,0.002638781,0,0.000155371,0.000104707,1.60E-05,0.010137985,0.001324879,4.90E-05,4.39E-05,0.005940424,0.002053605,0.001220172,0.008011761,0.005452355,0.015160535,4.22E-06,0.00125226,0.015950903,1.52E-05,0.00206796,0.000389273,0.000157905,1.69E-06,2.70E-05,0.000226302,0.001625489,0.001345145,0.000141016,0.000998937,0.000440782,0.004362221,0.000361407,0.003550744,0.008424677,0.003072808,0.001601001,0.000205192,0.000115684,0.00164491,0.000103018,0.00160269,1.35E-05,0.000700016,0.009906617,0.000251634,0.001538515,5.15E-05,0.002977389,8.87E-05,0.000225457,0.000347897,0.011924756,4.22E-06,0.002131291,0.000245723,0.002877749,0.007666397,0.000111462,0.006388805,0.000512557,0.00060882,0.000203503,3.38E-06,0,0.000639218,0.000416294,0.051401763,0.069945004,0.010588055,0.002041783,0.000887475,0.009822176,0.001944676,0.002816107,4.90E-05,0.015358127,2.79E-05,0.005183832,0.000654418,2.53E-06,0.000131728,0.000705082,0.00056491,0.000933917,0.000672995,0.004337734,0.000155371,0.000157905,4.22E-06,1.35E-05,0.000738859,0.005268273,7.60E-06,0.000611353,0.000136794,0.003028054,0.000216169,0.000756591,0.000336075,0.002741799,0.00281104,0.003230712,0.000354652,0
0.001581633,0.001307229,0.012005163,4.19E-05,0.003900725,0.005539525,0.032505408,0.0065552,0.00067267,0.000954696,0.001648328,0.047675742,0.001997049,0.000514507,0.001581633,0.004258974,0.002193324,0.000857512,0.002153307,0.003555815,0.000657426,0.01953221,0.001162405,0.006265552,0.000560241,0.001564482,0.002629702,0.000554524,0.00131104,0.00019818,0.005156503,0.039485553,0.000282026,0.000104807,0.012544443,0.001936071,0.025529074,0.010859909,0.001423469,0.002309565,0.007568969,0.000127674,0.002494406,0.007696643,0.003740656,0.000354438,1.14E-05,0.00014673,0.112724669,0.000234387,0.001029014,0.003555815,0.00414464,0.034176603,0.000748894,0.004864949,0.001463487,0.003165171,1.33E-05,0.000562147,0.000259159,0,0.009524096,0.00173789,4.00E-05,0.000219142,0.019212072,0.002601119,0.000880379,0.005529997,0.001208139,0.010461642,3.81E-06,0.002999385,0.035985,1.14E-05,0.002675436,0.000403983,0.000167691,4.76E-05,1.72E-05,0.000577391,0.003536759,0.002890767,0.000402078,0.001558766,0.00234196,0.001930354,0.00016388,0.036735799,0.004314236,0.001526371,0.003879764,0.001537804,0.000127674,0.002593496,3.62E-05,0.001636894,0,0.000493546,0.051688896,0.000792722,0.003405274,0.00012958,0.014865441,0.000201992,0.000207708,0.000440189,0.00263923,5.34E-05,0.002239058,0.000346816,0.00391597,0.007929124,8.58E-05,0.009367838,0.000977563,0.001379641,0.000381116,1.14E-05,5.91E-05,0.000701254,0.000735554,0.101272125,0.007570875,0.016549975,0.022983218,0.00114716,0.031299175,0.003191849,0.011755532,6.29E-05,0.033946028,0.000120052,0.000299176,0.000476395,0,0.000276309,0.000825117,0.002656381,0.00203135,0.000384927,0.002507745,0.000106713,0.000196275,0,2.48E-05,0.002606835,0.007734755,3.81E-06,0.001061409,0.000240103,0.002471539,0.000581202,0.006983956,0.000466867,0.007763339,0.003189943,0.00903055,0.000886095,1
0.004131199,0.004484543,0.01212527,7.97E-05,0.008963773,0.00216257,0.01213324,0.00796219,0.000459613,0.000422418,0.005355947,0.015897812,0.010621566,0.002300719,0.003453736,0.012831957,0.009048788,0.001495733,0.002167883,0.009848461,0.000982986,0.035483151,0.005682724,0.015725125,0.000276299,0.001692331,0.018488114,0.002377764,0.00149839,0.000313493,0.00332887,0.042568623,0.000276299,4.52E-05,0.013102943,0.002909108,0.08331208,0.007093442,0.000961733,0.001057375,0.010300103,1.59E-05,0.000892658,0.004101976,0.000284269,0.000584478,1.06E-05,2.92E-05,0.025570929,6.64E-05,0.00030818,0.003496243,0.000935165,0.010685327,0.002422929,0.010029118,0.000541971,0.002343227,2.66E-05,0.000403821,0.000140806,1.33E-05,0.022380209,0.000844837,7.44E-05,0.00016206,0.007454756,0.013841511,0.000278956,0.010191178,0.007768249,0.011206045,2.66E-06,0.01214918,0.042480951,2.66E-05,0.000733255,0.000374598,8.77E-05,3.72E-05,1.33E-05,0.000571195,0.000847494,0.00065621,0.000382568,0.000751852,0.001915495,0.011277776,0.002465436,0.000260359,0.039505425,0.002433555,0.003374034,0.011392015,0.000231135,0.009072698,0.001378838,0.004476573,1.06E-05,0.000398508,0.031856728,2.13E-05,0.002096152,6.64E-05,0.018437636,0.000231135,0.000403821,0.000722628,0.015217692,2.66E-06,0.00366893,0.000138149,0.003073825,0.012197001,0.000191284,0.01048076,0.000595105,0.001094569,0.000563225,5.31E-06,0,0.000937822,0.000193941,0.048777378,0.02110764,0.030116577,0.001227405,0.004593469,0.048235407,0.003679557,0.014064675,0.000172687,0.019606593,9.03E-05,0.012800077,0.000233791,0,0.000374598,0.000767792,0.000706687,0.001570121,0.001094569,0.000698717,7.97E-05,2.13E-05,0,5.31E-06,0.000504777,0.003126959,2.13E-05,0.000709344,0.000164717,0.001546211,0.000350687,0.006838397,0.000722628,0.004279976,0.001787972,0.009362281,0.000528687,0
0.00299156,0.002065655,0.019198307,0,0.004875219,0.013222012,0.001895034,0.042689446,0.00022522,0.000245695,0.003730919,0.002823214,0.00369452,0.001728962,0.000957754,0.027406329,0.007445913,0.002777715,0.004513502,0.004195009,0.001173874,0.022597084,0.001041927,0.016734536,0.00021157,0.004925268,0.001185249,0.00070751,0.001207999,0.000222945,0.000636986,0.032304297,0.000577837,0.000566463,0.002231726,0.001751712,0.018049457,0.018713743,7.96E-05,0.002008781,0.039695612,9.10E-06,0.001007803,0.003498874,0.001289897,0.000655186,0.000111473,0,0.100068249,0.000284369,0.000161521,0.001453693,0.002158928,0.055065177,0.003250904,0.009481994,0.000389017,0.004970767,2.73E-05,0.001722138,0,0,0.022317265,0.000168346,2.05E-05,0,0.007625634,0.002586619,0.000143322,0.007152444,0.002265851,0.014589258,6.82E-06,0.025777464,0.021179789,0,0.000375367,2.73E-05,9.55E-05,2.27E-06,5.23E-05,0.000250245,0.000502764,0.000409491,0.000166071,0.000461815,0.000193371,0.002918762,0.000131947,0.004326956,0.015094297,0.002402348,0.003621721,0.000141047,0.000275269,0.023065723,7.51E-05,0.003526173,0,0.00023432,0.01769684,0.000122847,0.000168346,1.59E-05,0.018333826,0.000586937,0.000111473,0.000828082,0.022924676,4.55E-05,0.002070205,0.000541438,0.005903497,0.031357918,0,0.009240849,0.003612621,0.001444594,0.000691585,4.55E-05,0,5.23E-05,0,0.011520349,0.010184953,0.021762177,0.007671133,0.000161521,0.094956435,0.002682167,0.014154742,1.36E-05,0.037329663,0,0.002684442,6.60E-05,0,7.28E-05,0.000307118,0.001981482,0.000125122,0.00022522,0.001728962,0.001237573,7.05E-05,0,3.87E-05,0.000134222,0.001349046,6.37E-05,0.002238551,0.000320768,0.000834907,0.002684442,0.004818345,0.000145597,0.000800783,0.00021157,0.000498214,3.41E-05,0
0.004719534,0.002493704,0.023716419,1.93E-05,0.003079158,0.013711227,0.000759434,0.013479255,4.42E-05,0.00014084,0.005078539,0.003261422,0.008472517,0.001308987,0.003286276,0.009955483,0.002601405,0.000748387,0.002361148,0.004689157,0.001477443,0.08190836,0.00192758,0.013992908,0.000270634,0.01007147,0.00050813,0.000383859,0.000353482,0.000204357,0.000789811,0.065852554,0.000433568,6.08E-05,0.002076706,0.001974527,0.025345749,0.019817073,0.00036729,0.019322751,0.015296372,1.66E-05,0.000270634,0.009472207,0.000115986,0.000922367,0,5.52E-06,0.151558081,3.04E-05,8.28E-05,0.001797786,0.000303773,0.018267829,0.003029449,0.010223356,0.00035072,0.001684562,8.28E-06,0.000243019,2.21E-05,0,0.009146341,0.000229211,0,1.66E-05,0.004921129,0.010565792,0.000947221,0.007818023,0.002200976,0.001916534,7.73E-05,0.002543412,0.021683899,0,0.000204357,2.21E-05,3.04E-05,1.10E-05,3.31E-05,0.000447375,0.000428044,0.000994168,1.66E-05,0.000215403,0.000118748,0.002571028,0.000555077,0.060553089,0.040136753,0.001455351,0.003725367,0.000237496,0.000207118,0.006470374,0.000171218,0.001571337,0,5.52E-05,0.010739771,0.000118748,0.00010494,2.76E-05,0.003907631,5.52E-05,0.000168456,0.000303773,0.022733298,0,0.0038883,0.000162933,0.004341198,0.001521629,6.35E-05,0.007674421,0.000502607,0.001361457,0.000519176,4.14E-05,0.000585454,0.000129794,0.000494322,0.006387527,0.037292329,0.023213812,0.001350411,0.005186241,0.010839188,0.003866207,0.003692228,2.76E-06,0.057692095,0,0.023351891,8.84E-05,0,3.87E-05,0.000234734,0.00215403,0.000110463,0.000171218,0.003231045,0.000151887,0,0,1.66E-05,0.000347959,0.000160171,4.97E-05,0.000552315,0.000149125,4.97E-05,6.35E-05,0.010463613,0.000825711,0.000555077,0.00024578,0.000933413,2.21E-05,0
0.002234929,0.001044902,0.004840485,0.000366162,0.005251301,0.005624161,0.025588929,0.005103943,0.005329445,0.001107417,0.002159017,0.037373099,0.001716943,0.000714463,0.001620937,0.006966012,0.003297692,0.002672537,0.002960555,0.002518481,0.000643016,0.017774493,0.000864053,0.007691638,0.001609774,0.002105432,0.003992061,0.001801786,0.001029273,9.60E-05,0.00705532,0.028183322,0.000346068,0.000142893,0.065109882,0.001654428,0.023863055,0.008111385,0.004704291,0.007548745,0.014132966,0.000118333,0.002520714,0.007553211,0.00409923,0.000553709,0,0.000169685,0.081111615,0.000149591,0.000709997,0.005543784,0.020779702,0.026935245,0.002723889,0.007238401,0.001071694,0.004865045,4.02E-05,0.000410816,0.000754651,0.000526916,0.011960553,0.002884643,0.000502357,0.000763582,0.008475314,0.003509798,0.000580501,0.006579755,0.001310593,0.007725128,1.56E-05,0.002344331,0.008758867,8.26E-05,0.003554452,0.001792855,0.000756884,0.000493426,0.001719176,0.002641279,0.002677003,0.00330439,0.000850657,0.002071942,0.01112999,0.001131977,0.000171918,0.000881915,0.003027536,0.002337633,0.006470353,0.001248077,0.000209873,0.004447531,0.000138427,0.003275365,2.68E-05,0.001323989,0.019493669,1.12E-05,0.010058296,0.000495659,0.003458446,0.00042198,8.48E-05,0.000214339,0.00302307,8.93E-06,0.000908707,0.001232448,0.004744479,0.002864549,0.000321508,0.009685435,0.000607293,0.000634086,0.000560407,0,0,0.005704538,0.000868519,0.110306348,0.012833537,0.014197714,0.003090051,0.001567353,0.016787642,0.002688166,0.012418255,0.000547011,0.035356975,0.00062069,0.001752666,0.000689903,1.12E-05,0.000482262,0.002270652,0.000832796,0.002440337,0.000205408,0.005851896,6.25E-05,0.000267924,1.12E-05,1.12E-05,0.001516001,0.020304138,2.01E-05,0.000986852,0.000533614,0.01215703,7.14E-05,0.00534954,0.000627388,0.0140124,0.010701312,0.043229461,0.003779954,0
0.002240462,0.004452078,0.003226074,0.000271644,0.004209281,0.003319827,0.012601399,0.009005121,0.004062641,0.000463958,0.004283803,0.038436431,0.00767094,0.000891858,0.003004912,0.010060446,0.003153956,0.002473644,0.002524126,0.004211685,0.00100965,0.044487122,0.001819775,0.0103994,0.000507229,0.003298191,0.00020193,0.002209211,0.000399052,0.000185103,0.001141867,0.033426642,0.000512037,8.65E-05,0.05466536,0.001377452,0.038602302,0.006930529,0.0034256,0.002774135,0.002355851,0.000170679,0.001101,0.00541365,0.00033655,0.000812528,2.40E-06,9.13E-05,0.066574428,0.000144236,0.000738006,0.0029977,0.001557746,0.006726195,0.002139497,0.005428073,0.000358186,0.002211615,1.92E-05,0.000105773,0.000444727,0.000105773,0.009113297,0.002689997,0.000425496,0.000252413,0.00334627,0.004750165,0.000459151,0.008255094,0.003555412,0.004358324,2.16E-05,0.011000382,0.053355219,6.73E-05,0.001353412,0.000788489,0.001036094,1.68E-05,0.001139463,0.002411141,0.002202,0.002199596,0.000661081,0.00130293,0.00260586,0.010447478,0.001824583,0.000889454,0.021760371,0.000466362,0.00649061,0.00075243,0.000242797,0.003788593,0.000206738,0.002327004,0,0.001526495,0.017558302,0.000175487,0.002716441,0.000235585,0.014050969,0.000757238,0.00094234,0.000240393,0.003865519,4.09E-05,0.001555342,0.000613002,0.001399087,0.01013016,0.000288472,0.009154164,0.001012054,0.001745253,0.00025722,6.01E-05,0.0001226,0.002281329,0.00213469,0.063379605,0.089123288,0.015185624,0.007548339,0.002081803,0.005026617,0.003052991,0.00512037,0.000425496,0.024392674,0.000192314,0.00450256,0.000274048,2.40E-06,0.000199526,0.001423126,0.001396683,0.002899139,0.000420688,0.002175556,0.000418284,0.000444727,0,2.64E-05,0.001209177,0.00818538,0,0.000593771,0.000211546,0.026450438,8.41E-05,0.019161723,0.000382225,0.005122774,0.007091592,0.031806393,0.002577013,1
